Job id            Name             User              Time Use S Queue
340235.mgmt1      test25_146_BS5R  arit6471                 0 Q compute         
340236.mgmt1      test25_536_CCR_  arit6471                 0 Q compute         
340237.mgmt1      test25_348_YR_f  arit6471                 0 Q compute         
340238.mgmt1      test25_326_BS5R  arit6471                 0 Q compute         
340239.mgmt1      test25_062_CCR_  arit6471                 0 Q compute         
340240.mgmt1      test25_656_CCR_  arit6471                 0 Q compute         
340241.mgmt1      test25_286_CCR_  arit6471                 0 Q compute         
340242.mgmt1      test25_081_BDR_  arit6471                 0 Q compute         
340243.mgmt1      test25_255_BS5R  arit6471                 0 Q compute         
340244.mgmt1      test25_290_CCR_  arit6471                 0 Q compute         
340245.mgmt1      test25_264_CCR_  arit6471                 0 Q compute         
340246.mgmt1      test25_849_YR_f  arit6471                 0 Q compute         
340247.mgmt1      test25_905_BDR_  arit6471                 0 Q compute         
340248.mgmt1      test25_174_BS5R  arit6471                 0 Q compute         
340249.mgmt1      test25_704_YR_f  arit6471                 0 Q compute         
340250.mgmt1      test25_762_CCR_  arit6471                 0 Q compute         
340251.mgmt1      test25_911_YR_f  arit6471                 0 Q compute         
340252.mgmt1      test25_665_BS5R  arit6471                 0 Q compute         
340253.mgmt1      test25_656_YR_f  arit6471                 0 Q compute         
340254.mgmt1      test25_131_CCR_  arit6471                 0 Q compute         
340255.mgmt1      test25_826_BDR_  arit6471                 0 Q compute         
340256.mgmt1      test25_549_BS5R  arit6471                 0 Q compute         
340257.mgmt1      test25_047_BS5R  arit6471                 0 Q compute         
340258.mgmt1      test25_494_CCR_  arit6471                 0 Q compute         
340259.mgmt1      test25_184_BS5R  arit6471                 0 Q compute         
340260.mgmt1      test25_236_BDR_  arit6471                 0 Q compute         
340261.mgmt1      test25_606_CCR_  arit6471                 0 Q compute         
340262.mgmt1      test25_805_BDR_  arit6471                 0 Q compute         
340263.mgmt1      test25_202_YR_f  arit6471                 0 Q compute         
340264.mgmt1      test25_006_CCR_  arit6471                 0 Q compute         
340265.mgmt1      test25_002_CCR_  arit6471                 0 Q compute         
340266.mgmt1      test25_586_CCR_  arit6471                 0 Q compute         
340267.mgmt1      test25_514_YR_f  arit6471                 0 Q compute         
340268.mgmt1      test25_325_CCR_  arit6471                 0 Q compute         
340269.mgmt1      test25_088_YR_f  arit6471                 0 Q compute         
340270.mgmt1      test25_618_CCR_  arit6471                 0 Q compute         
340271.mgmt1      test25_539_BS5R  arit6471                 0 Q compute         
340272.mgmt1      test25_348_BS5R  arit6471                 0 Q compute         
340273.mgmt1      test25_233_YR_f  arit6471                 0 Q compute         
340274.mgmt1      test25_552_BDR_  arit6471                 0 Q compute         
340275.mgmt1      test25_462_CCR_  arit6471                 0 Q compute         
340276.mgmt1      test25_475_CCR_  arit6471                 0 Q compute         
340277.mgmt1      test25_475_BDR_  arit6471                 0 Q compute         
340278.mgmt1      test25_983_BDR_  arit6471                 0 Q compute         
340279.mgmt1      test25_618_BDR_  arit6471                 0 Q compute         
340280.mgmt1      test25_839_BS5R  arit6471                 0 Q compute         
340281.mgmt1      test25_236_CCR_  arit6471                 0 Q compute         
340282.mgmt1      test25_839_YR_f  arit6471                 0 Q compute         
340283.mgmt1      test25_088_BS5R  arit6471                 0 Q compute         
340284.mgmt1      test25_233_BDR_  arit6471                 0 Q compute         
340285.mgmt1      test25_188_BDR_  arit6471                 0 Q compute         
340286.mgmt1      test25_933_CCR_  arit6471                 0 Q compute         
340287.mgmt1      test25_552_CCR_  arit6471                 0 Q compute         
340288.mgmt1      test25_475_BS5R  arit6471                 0 Q compute         
340289.mgmt1      test25_919_BS5R  arit6471                 0 Q compute         
340290.mgmt1      test25_076_BDR_  arit6471                 0 Q compute         
340291.mgmt1      test25_194_BS5R  arit6471                 0 Q compute         
340292.mgmt1      test25_686_BDR_  arit6471                 0 Q compute         
340293.mgmt1      test25_919_CCR_  arit6471                 0 Q compute         
340294.mgmt1      test25_763_CCR_  arit6471                 0 Q compute         
340295.mgmt1      test25_442_YR_f  arit6471                 0 Q compute         
340296.mgmt1      test25_849_CCR_  arit6471                 0 Q compute         
340297.mgmt1      test25_618_BS5R  arit6471                 0 Q compute         
340298.mgmt1      test25_839_BDR_  arit6471                 0 Q compute         
340299.mgmt1      test25_184_YR_f  arit6471                 0 Q compute         
340300.mgmt1      test25_943_BDR_  arit6471                 0 Q compute         
340301.mgmt1      test25_255_BDR_  arit6471                 0 Q compute         
340302.mgmt1      test25_849_BS5R  arit6471                 0 Q compute         
340303.mgmt1      test25_695_YR_f  arit6471                 0 Q compute         
340304.mgmt1      test25_047_CCR_  arit6471                 0 Q compute         
340305.mgmt1      test25_550_CCR_  arit6471                 0 Q compute         
340306.mgmt1      test25_617_BDR_  arit6471                 0 Q compute         
340307.mgmt1      test25_471_CCR_  arit6471                 0 Q compute         
340308.mgmt1      test25_062_BS5R  arit6471                 0 Q compute         
340309.mgmt1      test25_933_BS5R  arit6471                 0 Q compute         
340310.mgmt1      test25_006_YR_f  arit6471                 0 Q compute         
340311.mgmt1      test25_870_CCR_  arit6471                 0 Q compute         
340312.mgmt1      test25_511_BDR_  arit6471                 0 Q compute         
340313.mgmt1      test25_695_BS5R  arit6471                 0 Q compute         
340314.mgmt1      test25_494_BDR_  arit6471                 0 Q compute         
340315.mgmt1      test25_762_BS5R  arit6471                 0 Q compute         
340316.mgmt1      test25_511_CCR_  arit6471                 0 Q compute         
340317.mgmt1      test25_115_YR_f  arit6471                 0 Q compute         
340318.mgmt1      test25_033_CCR_  arit6471                 0 Q compute         
340319.mgmt1      test25_404_CCR_  arit6471                 0 Q compute         
340320.mgmt1      test25_203_YR_f  arit6471                 0 Q compute         
340321.mgmt1      test25_665_YR_f  arit6471                 0 Q compute         
340322.mgmt1      test25_805_BS5R  arit6471                 0 Q compute         
340323.mgmt1      test25_046_BDR_  arit6471                 0 Q compute         
340324.mgmt1      test25_331_YR_f  arit6471                 0 Q compute         
340325.mgmt1      test25_236_BS5R  arit6471                 0 Q compute         
340326.mgmt1      test25_079_BDR_  arit6471                 0 Q compute         
340327.mgmt1      test25_905_CCR_  arit6471                 0 Q compute         
340328.mgmt1      test25_762_BDR_  arit6471                 0 Q compute         
340329.mgmt1      test25_286_BS5R  arit6471                 0 Q compute         
340330.mgmt1      test25_700_CCR_  arit6471                 0 Q compute         
340331.mgmt1      test25_255_CCR_  arit6471                 0 Q compute         
340332.mgmt1      test25_046_BS5R  arit6471                 0 Q compute         
340333.mgmt1      test25_162_BS5R  arit6471                 0 Q compute         
340334.mgmt1      test25_643_CCR_  arit6471                 0 Q compute         
340335.mgmt1      test25_081_YR_f  arit6471                 0 Q compute         
340336.mgmt1      test25_763_YR_f  arit6471                 0 Q compute         
340337.mgmt1      test25_539_BDR_  arit6471                 0 Q compute         
340338.mgmt1      test25_458_CCR_  arit6471                 0 Q compute         
340339.mgmt1      test25_334_CCR_  arit6471                 0 Q compute         
340340.mgmt1      test25_088_BDR_  arit6471                 0 Q compute         
340341.mgmt1      test25_174_CCR_  arit6471                 0 Q compute         
340342.mgmt1      test25_442_BDR_  arit6471                 0 Q compute         
340343.mgmt1      test25_208_BS5R  arit6471                 0 Q compute         
340344.mgmt1      test25_297_YR_f  arit6471                 0 Q compute         
340345.mgmt1      test25_713_BS5R  arit6471                 0 Q compute         
340346.mgmt1      test25_543_BS5R  arit6471                 0 Q compute         
340347.mgmt1      test25_326_BDR_  arit6471                 0 Q compute         
340348.mgmt1      test25_079_YR_f  arit6471                 0 Q compute         
340349.mgmt1      test25_849_BDR_  arit6471                 0 Q compute         
340350.mgmt1      test25_241_YR_f  arit6471                 0 Q compute         
340351.mgmt1      test25_436_BDR_  arit6471                 0 Q compute         
340352.mgmt1      test50_714_CCR_  arit6471                 0 Q compute         
340353.mgmt1      test50_693_BDR_  arit6471                 0 Q compute         
340354.mgmt1      test50_354_CCR_  arit6471                 0 Q compute         
340355.mgmt1      test50_311_YR_f  arit6471                 0 Q compute         
340356.mgmt1      test50_471_YR_f  arit6471                 0 Q compute         
340357.mgmt1      test50_722_BS5R  arit6471                 0 Q compute         
340358.mgmt1      test50_664_BS5R  arit6471                 0 Q compute         
340359.mgmt1      test50_089_BDR_  arit6471                 0 Q compute         
340360.mgmt1      test50_448_CCR_  arit6471                 0 Q compute         
340361.mgmt1      test50_115_YR_f  arit6471                 0 Q compute         
340362.mgmt1      test50_383_BDR_  arit6471                 0 Q compute         
340363.mgmt1      test50_267_YR_f  arit6471                 0 Q compute         
340364.mgmt1      test50_614_YR_f  arit6471                 0 Q compute         
340365.mgmt1      test50_449_BS5R  arit6471                 0 Q compute         
340366.mgmt1      test50_448_YR_f  arit6471                 0 Q compute         
340367.mgmt1      test50_784_CCR_  arit6471                 0 Q compute         
340368.mgmt1      test50_855_YR_f  arit6471                 0 Q compute         
340369.mgmt1      test50_448_BS5R  arit6471                 0 Q compute         
340370.mgmt1      test50_175_BS5R  arit6471                 0 Q compute         
340371.mgmt1      test50_608_CCR_  arit6471                 0 Q compute         
340372.mgmt1      test50_547_CCR_  arit6471                 0 Q compute         
340373.mgmt1      test50_250_BS5R  arit6471                 0 Q compute         
340374.mgmt1      test50_855_BS5R  arit6471                 0 Q compute         
340375.mgmt1      test50_431_BDR_  arit6471                 0 Q compute         
340376.mgmt1      test50_218_BDR_  arit6471                 0 Q compute         
340377.mgmt1      test50_149_YR_f  arit6471                 0 Q compute         
340378.mgmt1      test50_311_BS5R  arit6471                 0 Q compute         
340379.mgmt1      test50_869_BS5R  arit6471                 0 Q compute         
340380.mgmt1      test50_950_CCR_  arit6471                 0 Q compute         
340381.mgmt1      test50_855_CCR_  arit6471                 0 Q compute         
340382.mgmt1      test50_415_CCR_  arit6471                 0 Q compute         
340383.mgmt1      test50_682_BDR_  arit6471                 0 Q compute         
340384.mgmt1      test50_123_BDR_  arit6471                 0 Q compute         
340385.mgmt1      test50_115_BDR_  arit6471                 0 Q compute         
340386.mgmt1      test50_382_YR_f  arit6471                 0 Q compute         
340387.mgmt1      test50_097_CCR_  arit6471                 0 Q compute         
340388.mgmt1      test50_619_BDR_  arit6471                 0 Q compute         
340389.mgmt1      test50_825_CCR_  arit6471                 0 Q compute         
340390.mgmt1      test50_354_BDR_  arit6471                 0 Q compute         
340391.mgmt1      test50_486_YR_f  arit6471                 0 Q compute         
340392.mgmt1      test50_746_CCR_  arit6471                 0 Q compute         
340393.mgmt1      test50_509_CCR_  arit6471                 0 Q compute         
340394.mgmt1      test50_749_BS5R  arit6471                 0 Q compute         
340395.mgmt1      test50_772_CCR_  arit6471                 0 Q compute         
340396.mgmt1      test50_739_BDR_  arit6471                 0 Q compute         
340397.mgmt1      test50_704_CCR_  arit6471                 0 Q compute         
340398.mgmt1      test50_267_BDR_  arit6471                 0 Q compute         
340399.mgmt1      test50_833_BDR_  arit6471                 0 Q compute         
340400.mgmt1      test50_354_YR_f  arit6471                 0 Q compute         
340401.mgmt1      test50_547_BDR_  arit6471                 0 Q compute         
340402.mgmt1      test50_431_CCR_  arit6471                 0 Q compute         
340403.mgmt1      test50_807_CCR_  arit6471                 0 Q compute         
340404.mgmt1      test50_211_BS5R  arit6471                 0 Q compute         
340405.mgmt1      test50_486_BS5R  arit6471                 0 Q compute         
340406.mgmt1      test50_197_BS5R  arit6471                 0 Q compute         
340407.mgmt1      test50_390_YR_f  arit6471                 0 Q compute         
340408.mgmt1      test50_415_BS5R  arit6471                 0 Q compute         
340409.mgmt1      test50_051_YR_f  arit6471                 0 Q compute         
340410.mgmt1      test50_489_BDR_  arit6471                 0 Q compute         
340411.mgmt1      test50_218_CCR_  arit6471                 0 Q compute         
340412.mgmt1      test50_471_CCR_  arit6471                 0 Q compute         
340413.mgmt1      test50_914_YR_f  arit6471                 0 Q compute         
340414.mgmt1      test50_137_YR_f  arit6471                 0 Q compute         
340415.mgmt1      test50_382_BS5R  arit6471                 0 Q compute         
340416.mgmt1      test50_631_CCR_  arit6471                 0 Q compute         
340417.mgmt1      test50_765_BS5R  arit6471                 0 Q compute         
340418.mgmt1      test50_765_BDR_  arit6471                 0 Q compute         
340419.mgmt1      test50_461_YR_f  arit6471                 0 Q compute         
340420.mgmt1      test50_478_BS5R  arit6471                 0 Q compute         
340421.mgmt1      test50_188_CCR_  arit6471                 0 Q compute         
340422.mgmt1      test50_784_BDR_  arit6471                 0 Q compute         
340423.mgmt1      test50_188_BS5R  arit6471                 0 Q compute         
340424.mgmt1      test50_620_BS5R  arit6471                 0 Q compute         
340425.mgmt1      test50_825_BDR_  arit6471                 0 Q compute         
340426.mgmt1      test50_462_CCR_  arit6471                 0 Q compute         
340427.mgmt1      test50_254_BS5R  arit6471                 0 Q compute         
340428.mgmt1      test50_013_BS5R  arit6471                 0 Q compute         
340429.mgmt1      test50_702_BDR_  arit6471                 0 Q compute         
340430.mgmt1      test50_056_BS5R  arit6471                 0 Q compute         
340431.mgmt1      test50_523_BDR_  arit6471                 0 Q compute         
340432.mgmt1      test50_619_CCR_  arit6471                 0 Q compute         
340433.mgmt1      test50_390_BDR_  arit6471                 0 Q compute         
340434.mgmt1      test50_825_BS5R  arit6471                 0 Q compute         
340435.mgmt1      test50_188_BDR_  arit6471                 0 Q compute         
340436.mgmt1      test50_461_CCR_  arit6471                 0 Q compute         
340437.mgmt1      test50_362_YR_f  arit6471                 0 Q compute         
340438.mgmt1      test50_090_CCR_  arit6471                 0 Q compute         
340439.mgmt1      test50_835_CCR_  arit6471                 0 Q compute         
340440.mgmt1      test50_129_BS5R  arit6471                 0 Q compute         
340441.mgmt1      test50_523_CCR_  arit6471                 0 Q compute         
340442.mgmt1      test50_641_CCR_  arit6471                 0 Q compute         
340443.mgmt1      test50_026_BS5R  arit6471                 0 Q compute         
340444.mgmt1      test50_090_BDR_  arit6471                 0 Q compute         
340445.mgmt1      test50_772_BS5R  arit6471                 0 Q compute         
340446.mgmt1      test50_825_YR_f  arit6471                 0 Q compute         
340447.mgmt1      test50_449_CCR_  arit6471                 0 Q compute         
340448.mgmt1      test50_746_BS5R  arit6471                 0 Q compute         
340449.mgmt1      test50_761_YR_f  arit6471                 0 Q compute         
340450.mgmt1      test50_218_YR_f  arit6471                 0 Q compute         
340451.mgmt1      test50_632_CCR_  arit6471                 0 Q compute         
340452.mgmt1      test50_362_CCR_  arit6471                 0 Q compute         
340453.mgmt1      test50_098_YR_f  arit6471                 0 Q compute         
340454.mgmt1      test50_722_BDR_  arit6471                 0 Q compute         
340455.mgmt1      test50_451_BDR_  arit6471                 0 Q compute         
340456.mgmt1      test50_431_YR_f  arit6471                 0 Q compute         
340457.mgmt1      test50_188_YR_f  arit6471                 0 Q compute         
340458.mgmt1      test50_478_YR_f  arit6471                 0 Q compute         
340459.mgmt1      test50_254_CCR_  arit6471                 0 Q compute         
340460.mgmt1      test50_362_BDR_  arit6471                 0 Q compute         
340461.mgmt1      test50_686_BDR_  arit6471                 0 Q compute         
340462.mgmt1      test50_175_BDR_  arit6471                 0 Q compute         
340463.mgmt1      test50_576_BDR_  arit6471                 0 Q compute         
340464.mgmt1      test50_154_BS5R  arit6471                 0 Q compute         
340465.mgmt1      test50_491_YR_f  arit6471                 0 Q compute         
340466.mgmt1      test50_714_YR_f  arit6471                 0 Q compute         
340467.mgmt1      test50_097_YR_f  arit6471                 0 Q compute         
340468.mgmt1      test50_026_BDR_  arit6471                 0 Q compute         
340469.mgmt1      test50_383_BS5R  arit6471                 0 Q compute         
340470.mgmt1      test50_855_BDR_  arit6471                 0 Q compute         
340471.mgmt1      test50_722_YR_f  arit6471                 0 Q compute         
340472.mgmt1      test50_914_CCR_  arit6471                 0 Q compute         
340473.mgmt1      test50_641_BDR_  arit6471                 0 Q compute         
340474.mgmt1      test50_175_YR_f  arit6471                 0 Q compute         
340475.mgmt1      test50_299_CCR_  arit6471                 0 Q compute         
340476.mgmt1      test50_659_BDR_  arit6471                 0 Q compute         
340477.mgmt1      test50_666_BS5R  arit6471                 0 Q compute         
340478.mgmt1      test50_462_BDR_  arit6471                 0 Q compute         
340479.mgmt1      test50_715_CCR_  arit6471                 0 Q compute         
340480.mgmt1      test50_835_BDR_  arit6471                 0 Q compute         
340481.mgmt1      test50_509_BDR_  arit6471                 0 Q compute         
340482.mgmt1      test50_772_BDR_  arit6471                 0 Q compute         
340483.mgmt1      test50_924_BS5R  arit6471                 0 Q compute         
340484.mgmt1      test50_869_YR_f  arit6471                 0 Q compute         
340485.mgmt1      test50_123_YR_f  arit6471                 0 Q compute         
340486.mgmt1      test50_155_BS5R  arit6471                 0 Q compute         
340487.mgmt1      test50_761_CCR_  arit6471                 0 Q compute         
340488.mgmt1      test50_801_BS5R  arit6471                 0 Q compute         
340489.mgmt1      test50_486_BDR_  arit6471                 0 Q compute         
340490.mgmt1      test50_561_BS5R  arit6471                 0 Q compute         
340491.mgmt1      test50_180_BS5R  arit6471                 0 Q compute         
340492.mgmt1      test50_679_CCR_  arit6471                 0 Q compute         
340493.mgmt1      test50_471_BDR_  arit6471                 0 Q compute         
340494.mgmt1      test50_489_YR_f  arit6471                 0 Q compute         
340495.mgmt1      test50_175_CCR_  arit6471                 0 Q compute         
340496.mgmt1      test50_315_BS5R  arit6471                 0 Q compute         
340497.mgmt1      test50_102_BDR_  arit6471                 0 Q compute         
340498.mgmt1      test50_451_CCR_  arit6471                 0 Q compute         
340499.mgmt1      test50_576_YR_f  arit6471                 0 Q compute         
340500.mgmt1      test50_218_BS5R  arit6471                 0 Q compute         
340501.mgmt1      test50_465_BS5R  arit6471                 0 Q compute         
340502.mgmt1      test50_765_YR_f  arit6471                 0 Q compute         
340503.mgmt1      test50_051_BS5R  arit6471                 0 Q compute         
340504.mgmt1      test50_491_CCR_  arit6471                 0 Q compute         
340505.mgmt1      test50_631_BS5R  arit6471                 0 Q compute         
340506.mgmt1      test50_234_YR_f  arit6471                 0 Q compute         
340507.mgmt1      test50_807_BDR_  arit6471                 0 Q compute         
340508.mgmt1      test50_154_CCR_  arit6471                 0 Q compute         
340509.mgmt1      test50_757_BS5R  arit6471                 0 Q compute         
340510.mgmt1      test50_299_YR_f  arit6471                 0 Q compute         
340511.mgmt1      test50_703_BDR_  arit6471                 0 Q compute         
340512.mgmt1      test50_311_BDR_  arit6471                 0 Q compute         
340513.mgmt1      test50_553_BDR_  arit6471                 0 Q compute         
340514.mgmt1      test50_659_BS5R  arit6471                 0 Q compute         
340515.mgmt1      test50_757_YR_f  arit6471                 0 Q compute         
340516.mgmt1      test50_824_BDR_  arit6471                 0 Q compute         
340517.mgmt1      test50_254_BDR_  arit6471                 0 Q compute         
340518.mgmt1      test50_026_CCR_  arit6471                 0 Q compute         
340519.mgmt1      test50_089_CCR_  arit6471                 0 Q compute         
340520.mgmt1      test50_950_BS5R  arit6471                 0 Q compute         
340521.mgmt1      test50_950_YR_f  arit6471                 0 Q compute         
340522.mgmt1      test50_810_BDR_  arit6471                 0 Q compute         
340523.mgmt1      test50_462_BS5R  arit6471                 0 Q compute         
340524.mgmt1      test50_523_YR_f  arit6471                 0 Q compute         
340525.mgmt1      test50_693_BS5R  arit6471                 0 Q compute         
340526.mgmt1      test50_177_BS5R  arit6471                 0 Q compute         
340527.mgmt1      test50_619_BS5R  arit6471                 0 Q compute         
340528.mgmt1      test50_449_BDR_  arit6471                 0 Q compute         
340529.mgmt1      test50_489_CCR_  arit6471                 0 Q compute         
340530.mgmt1      test50_943_BS5R  arit6471                 0 Q compute         
340531.mgmt1      test50_664_YR_f  arit6471                 0 Q compute         
340532.mgmt1      test50_013_CCR_  arit6471                 0 Q compute         
340533.mgmt1      test50_833_CCR_  arit6471                 0 Q compute         
340534.mgmt1      test50_553_BS5R  arit6471                 0 Q compute         
340535.mgmt1      test50_043_YR_f  arit6471                 0 Q compute         
340536.mgmt1      test50_315_CCR_  arit6471                 0 Q compute         
340537.mgmt1      test50_123_BS5R  arit6471                 0 Q compute         
340538.mgmt1      test50_835_YR_f  arit6471                 0 Q compute         
340539.mgmt1      test50_561_YR_f  arit6471                 0 Q compute         
340540.mgmt1      test50_273_BS5R  arit6471                 0 Q compute         
340541.mgmt1      test50_659_YR_f  arit6471                 0 Q compute         
340542.mgmt1      test50_715_BS5R  arit6471                 0 Q compute         
340543.mgmt1      test50_115_BS5R  arit6471                 0 Q compute         
340544.mgmt1      test50_098_CCR_  arit6471                 0 Q compute         
340545.mgmt1      test50_394_YR_f  arit6471                 0 Q compute         
340546.mgmt1      test50_704_YR_f  arit6471                 0 Q compute         
340547.mgmt1      test50_619_YR_f  arit6471                 0 Q compute         
340548.mgmt1      test50_509_YR_f  arit6471                 0 Q compute         
340549.mgmt1      test50_686_BS5R  arit6471                 0 Q compute         
340550.mgmt1      test50_620_YR_f  arit6471                 0 Q compute         
340551.mgmt1      test50_924_BDR_  arit6471                 0 Q compute         
340552.mgmt1      test50_462_YR_f  arit6471                 0 Q compute         
340553.mgmt1      test50_489_BS5R  arit6471                 0 Q compute         
340554.mgmt1      test50_614_CCR_  arit6471                 0 Q compute         
340555.mgmt1      test50_784_YR_f  arit6471                 0 Q compute         
340556.mgmt1      test50_914_BS5R  arit6471                 0 Q compute         
340557.mgmt1      test50_715_YR_f  arit6471                 0 Q compute         
340558.mgmt1      test50_149_BDR_  arit6471                 0 Q compute         
340559.mgmt1      test50_415_BDR_  arit6471                 0 Q compute         
340560.mgmt1      test50_765_CCR_  arit6471                 0 Q compute         
340561.mgmt1      test50_682_BS5R  arit6471                 0 Q compute         
340562.mgmt1      test50_098_BDR_  arit6471                 0 Q compute         
340563.mgmt1      test50_102_BS5R  arit6471                 0 Q compute         
340564.mgmt1      test50_043_BDR_  arit6471                 0 Q compute         
340565.mgmt1      test50_056_CCR_  arit6471                 0 Q compute         
340566.mgmt1      test50_234_CCR_  arit6471                 0 Q compute         
340567.mgmt1      test50_746_BDR_  arit6471                 0 Q compute         
340568.mgmt1      test50_491_BDR_  arit6471                 0 Q compute         
340569.mgmt1      test50_043_BS5R  arit6471                 0 Q compute         
340570.mgmt1      test50_177_CCR_  arit6471                 0 Q compute         
340571.mgmt1      test50_299_BDR_  arit6471                 0 Q compute         
340572.mgmt1      test50_801_CCR_  arit6471                 0 Q compute         
340573.mgmt1      test50_250_YR_f  arit6471                 0 Q compute         
340574.mgmt1      test50_311_CCR_  arit6471                 0 Q compute         
340575.mgmt1      test50_659_CCR_  arit6471                 0 Q compute         
340576.mgmt1      test50_943_CCR_  arit6471                 0 Q compute         
340577.mgmt1      test50_461_BS5R  arit6471                 0 Q compute         
340578.mgmt1      test50_382_BDR_  arit6471                 0 Q compute         
340579.mgmt1      test50_757_CCR_  arit6471                 0 Q compute         
340580.mgmt1      test50_056_BDR_  arit6471                 0 Q compute         
340581.mgmt1      test50_679_BDR_  arit6471                 0 Q compute         
340582.mgmt1      test50_749_BDR_  arit6471                 0 Q compute         
340583.mgmt1      test50_679_BS5R  arit6471                 0 Q compute         
340584.mgmt1      test50_465_BDR_  arit6471                 0 Q compute         
340585.mgmt1      test50_137_BDR_  arit6471                 0 Q compute         
340586.mgmt1      test50_043_CCR_  arit6471                 0 Q compute         
340587.mgmt1      test50_149_CCR_  arit6471                 0 Q compute         
340588.mgmt1      test50_561_CCR_  arit6471                 0 Q compute         
340589.mgmt1      test50_013_BDR_  arit6471                 0 Q compute         
340590.mgmt1      test50_693_CCR_  arit6471                 0 Q compute         
340591.mgmt1      test50_154_YR_f  arit6471                 0 Q compute         
340592.mgmt1      test50_702_BS5R  arit6471                 0 Q compute         
340593.mgmt1      test50_682_CCR_  arit6471                 0 Q compute         
340594.mgmt1      test50_180_YR_f  arit6471                 0 Q compute         
340595.mgmt1      test50_608_BDR_  arit6471                 0 Q compute         
340596.mgmt1      test50_211_YR_f  arit6471                 0 Q compute         
340597.mgmt1      test50_614_BS5R  arit6471                 0 Q compute         
340598.mgmt1      test50_576_BS5R  arit6471                 0 Q compute         
340599.mgmt1      test50_749_CCR_  arit6471                 0 Q compute         
340600.mgmt1      test50_315_YR_f  arit6471                 0 Q compute         
340601.mgmt1      test50_089_YR_f  arit6471                 0 Q compute         
340602.mgmt1      test50_547_BS5R  arit6471                 0 Q compute         
340603.mgmt1      test50_098_BS5R  arit6471                 0 Q compute         
340604.mgmt1      test50_666_CCR_  arit6471                 0 Q compute         
340605.mgmt1      test50_561_BDR_  arit6471                 0 Q compute         
340606.mgmt1      test50_254_YR_f  arit6471                 0 Q compute         
340607.mgmt1      test50_051_BDR_  arit6471                 0 Q compute         
340608.mgmt1      test50_149_BS5R  arit6471                 0 Q compute         
340609.mgmt1      test50_943_BDR_  arit6471                 0 Q compute         
340610.mgmt1      test50_722_CCR_  arit6471                 0 Q compute         
340611.mgmt1      test50_761_BS5R  arit6471                 0 Q compute         
340612.mgmt1      test50_810_CCR_  arit6471                 0 Q compute         
340613.mgmt1      test50_614_BDR_  arit6471                 0 Q compute         
340614.mgmt1      test50_177_BDR_  arit6471                 0 Q compute         
340615.mgmt1      test50_950_BDR_  arit6471                 0 Q compute         
340616.mgmt1      test50_354_BS5R  arit6471                 0 Q compute         
340617.mgmt1      test50_415_YR_f  arit6471                 0 Q compute         
340618.mgmt1      test50_553_YR_f  arit6471                 0 Q compute         
340619.mgmt1      test50_824_CCR_  arit6471                 0 Q compute         
340620.mgmt1      test50_703_CCR_  arit6471                 0 Q compute         
340621.mgmt1      test50_810_YR_f  arit6471                 0 Q compute         
340622.mgmt1      test50_801_BDR_  arit6471                 0 Q compute         
340623.mgmt1      test50_465_YR_f  arit6471                 0 Q compute         
340624.mgmt1      test50_491_BS5R  arit6471                 0 Q compute         
340625.mgmt1      test50_394_CCR_  arit6471                 0 Q compute         
340626.mgmt1      test50_090_YR_f  arit6471                 0 Q compute         
340627.mgmt1      test50_088_BS5R  arit6471                 0 Q compute         
340628.mgmt1      test50_943_YR_f  arit6471                 0 Q compute         
340629.mgmt1      test50_097_BDR_  arit6471                 0 Q compute         
340630.mgmt1      test50_088_BDR_  arit6471                 0 Q compute         
340631.mgmt1      test50_267_BS5R  arit6471                 0 Q compute         
340632.mgmt1      test50_631_YR_f  arit6471                 0 Q compute         
340633.mgmt1      test50_772_YR_f  arit6471                 0 Q compute         
340634.mgmt1      test50_089_BS5R  arit6471                 0 Q compute         
340635.mgmt1      test50_154_BDR_  arit6471                 0 Q compute         
340636.mgmt1      test50_666_BDR_  arit6471                 0 Q compute         
340637.mgmt1      test50_250_BDR_  arit6471                 0 Q compute         
340638.mgmt1      test50_234_BS5R  arit6471                 0 Q compute         
340639.mgmt1      test50_833_BS5R  arit6471                 0 Q compute         
340640.mgmt1      test50_451_YR_f  arit6471                 0 Q compute         
340641.mgmt1      test50_739_BS5R  arit6471                 0 Q compute         
340642.mgmt1      test50_924_YR_f  arit6471                 0 Q compute         
340643.mgmt1      test50_703_BS5R  arit6471                 0 Q compute         
340644.mgmt1      test50_824_BS5R  arit6471                 0 Q compute         
340645.mgmt1      test50_679_YR_f  arit6471                 0 Q compute         
340646.mgmt1      test50_801_YR_f  arit6471                 0 Q compute         
340647.mgmt1      test50_693_YR_f  arit6471                 0 Q compute         
340648.mgmt1      test50_211_BDR_  arit6471                 0 Q compute         
340649.mgmt1      test50_682_YR_f  arit6471                 0 Q compute         
340650.mgmt1      test50_757_BDR_  arit6471                 0 Q compute         
340651.mgmt1      test50_197_YR_f  arit6471                 0 Q compute         
340652.mgmt1      test50_749_YR_f  arit6471                 0 Q compute         
340653.mgmt1      test50_180_BDR_  arit6471                 0 Q compute         
340654.mgmt1      test50_137_CCR_  arit6471                 0 Q compute         
340655.mgmt1      test50_390_CCR_  arit6471                 0 Q compute         
340656.mgmt1      test50_869_CCR_  arit6471                 0 Q compute         
340657.mgmt1      test50_704_BDR_  arit6471                 0 Q compute         
